BQ-2,BQ-1,CPU-Pending,CPU-Running,CPU-PL,GPU-Pending,GPU-Running,GPU-PL,,BQ1-CPU,BQ1-GPU,BQ2-CPU,BQ2-GPU,BQ1-Defer,BQ2-Defer,
1,2,,2,3,2,2,0,,-0.680,-0.500,-0.268,-0.500,0.003,0.298,0.30
1,2,,2,3,2,2,1,,-0.631,-0.500,-0.621,-0.501,-0.296,0.300,0.30
1,2,,2,3,2,2,2,,-0.680,-0.600,-0.667,-0.500,-0.296,0.300,0.30
1,2,,2,3,2,2,3,,-0.724,-0.701,-1.052,-0.700,-0.794,-1.092,-0.70
1,2,1,2,0,,,,,-0.899,4.620,-0.800,-0.541,-6.138,-0.110,4.62
1,2,1,2,0,,1,0,,-0.997,4.903,-0.800,-2.495,-0.596,-1.086,4.90
1,2,1,2,0,,1,1,,-0.997,5.186,-0.900,-0.628,-1.288,-1.092,5.19
1,2,1,2,0,,1,2,,-0.997,-1.108,-0.800,-1.223,-6.038,-1.092,-0.80
1,2,1,2,0,,1,3,,-0.997,5.260,-0.701,-0.705,-1.286,-1.092,5.26
1,2,1,2,0,1,1,0,,-0.700,-0.700,-0.701,-0.700,-2.870,-1.088,-0.70
1,2,1,2,0,1,1,1,,-0.700,-0.700,-0.701,-0.700,-2.868,-1.092,-0.70
1,2,1,2,0,1,1,2,,-0.700,-0.896,-0.700,-0.700,-5.938,-1.092,-0.70
1,2,1,2,0,1,1,3,,-0.995,-0.896,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,0,2,1,0,,-0.505,-0.504,-0.500,-0.502,-0.296,0.300,0.30
1,2,1,2,0,2,1,1,,-0.990,-0.896,-0.701,-0.700,-1.286,-1.086,-0.70
1,2,1,2,0,2,1,2,,-0.703,-0.891,-0.701,-0.700,-1.286,-1.092,-0.70
1,2,1,2,0,2,1,3,,-0.700,-0.601,-0.701,-0.700,-0.494,-1.086,-0.49
1,2,1,2,0,,2,0,,-0.800,-1.071,-0.702,-0.567,-2.872,0.294,0.29
1,2,1,2,0,,2,1,,-0.997,-1.235,-0.899,4.923,-1.386,-1.092,4.92
1,2,1,2,0,,2,2,,-0.995,-0.718,-0.799,4.771,-1.288,-1.092,4.77
1,2,1,2,0,,2,3,,-0.802,3.937,-0.800,-1.701,-12.580,-1.092,3.94
1,2,1,2,0,1,2,0,,-0.700,-0.891,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,0,1,2,1,,-0.700,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,0,1,2,2,,-0.700,-0.700,-0.700,-0.700,-1.102,-1.092,-0.70
1,2,1,2,0,1,2,3,,-0.700,-0.502,-0.797,-0.700,-1.186,0.300,0.30
1,2,1,2,0,2,2,0,,-0.995,-0.897,-0.792,-0.700,0.200,-1.086,0.20
1,2,1,2,0,2,2,1,,-0.700,-0.700,-0.700,-0.700,-2.870,-1.092,-0.70
1,2,1,2,0,2,2,2,,-0.700,-0.700,-0.798,-0.700,-2.870,-1.088,-0.70
1,2,1,2,0,2,2,3,,-0.703,-0.702,-0.797,-0.700,-50.390,-1.092,-0.70
1,2,1,2,1,,,,,-0.900,5.337,-0.900,-0.640,0.070,-1.092,5.34
1,2,1,2,1,,1,0,,-0.997,-2.721,-0.797,-0.630,-12.380,0.300,0.30
1,2,1,2,1,,1,1,,-0.901,5.180,-0.800,-1.123,-1.488,-0.100,5.18
1,2,1,2,1,,1,2,,-0.702,5.114,-0.899,-0.579,-0.494,-1.086,5.11
1,2,1,2,1,,1,3,,-0.900,-1.500,-0.900,0.784,-1.288,-1.092,0.78
1,2,1,2,1,1,1,0,,-0.700,-0.891,-0.701,-0.700,-1.086,0.300,0.30
1,2,1,2,1,1,1,1,,-0.703,-0.700,-0.701,-0.700,-2.870,-1.092,-0.70
1,2,1,2,1,1,1,2,,-0.700,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,1,1,1,3,,-0.700,-0.700,-0.797,-0.700,-6.038,-1.092,-0.70
1,2,1,2,1,2,1,0,,-0.500,-0.504,-0.500,-0.693,-1.086,0.294,0.29
1,2,1,2,1,2,1,1,,-0.700,-0.891,-0.701,-0.700,-1.286,-1.088,-0.70
1,2,1,2,1,2,1,2,,-0.990,-0.700,-0.792,-0.700,-1.288,-1.092,-0.70
1,2,1,2,1,2,1,3,,-0.990,-0.891,-0.700,-0.700,-1.286,-1.086,-0.70
1,2,1,2,1,,2,0,,-0.702,4.979,-0.800,-0.339,-1.298,-3.070,4.98
1,2,1,2,1,,2,1,,-0.900,5.230,-0.900,-0.464,-0.694,-1.092,5.23
1,2,1,2,1,,2,2,,-0.899,1.286,-0.898,-0.418,-0.694,-2.670,1.29
1,2,1,2,1,,2,3,,-0.997,-1.849,-0.800,-0.939,-1.386,-1.086,-0.80
1,2,1,2,1,1,2,0,,-0.700,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,1,1,2,1,,-0.700,-0.898,-0.700,-0.700,-6.038,-1.092,-0.70
1,2,1,2,1,1,2,2,,-0.995,-0.700,-0.700,-0.700,-1.086,-1.092,-0.70
1,2,1,2,1,1,2,3,,-0.700,-0.700,-0.701,-0.700,-6.038,-5.840,-0.70
1,2,1,2,1,2,2,0,,-0.703,-0.700,-0.700,-0.700,-2.870,-1.092,-0.70
1,2,1,2,1,2,2,1,,-0.700,-0.700,-0.798,-0.700,-1.086,-1.092,-0.70
1,2,1,2,1,2,2,2,,-0.700,-0.700,-0.701,-0.700,-1.288,-1.088,-0.70
1,2,1,2,1,2,2,3,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,2,,,,,-0.901,-0.833,-0.800,-0.641,0.100,-1.092,0.10
1,2,1,2,2,,1,0,,-0.900,-1.199,-0.800,-0.838,-1.286,-1.092,-0.80
1,2,1,2,2,,1,1,,-0.900,4.029,-0.799,0.553,-1.392,-1.086,4.03
1,2,1,2,2,,1,2,,-0.997,-0.714,-0.797,5.345,0.086,-1.092,5.35
1,2,1,2,2,,1,3,,-0.900,4.941,-0.900,-0.898,-1.286,-1.092,4.94
1,2,1,2,2,1,1,0,,-0.700,-0.504,-0.797,-0.700,-0.494,0.300,0.30
1,2,1,2,2,1,1,1,,-0.703,-0.702,-0.701,-0.700,-2.870,-1.086,-0.70
1,2,1,2,2,1,1,2,,-0.700,-0.700,-0.700,-0.700,-1.088,-1.092,-0.70
1,2,1,2,2,1,1,3,,-0.703,-0.700,-0.700,-0.700,-2.870,-1.086,-0.70
1,2,1,2,2,2,1,0,,-0.990,-0.504,-0.792,-0.601,-0.394,0.300,0.30
1,2,1,2,2,2,1,1,,-0.995,-0.891,-0.792,-0.700,-1.292,-1.086,-0.70
1,2,1,2,2,2,1,2,,-0.990,-0.891,-0.700,-0.700,-5.838,-1.092,-0.70
1,2,1,2,2,2,1,3,,-0.703,-0.702,-0.701,-0.700,0.100,-1.092,0.10
1,2,1,2,2,,2,0,,-0.997,-4.760,-0.600,-0.561,-1.486,-2.676,-0.56
1,2,1,2,2,,2,1,,-0.901,5.240,-0.701,-1.061,-1.286,-0.100,5.24
1,2,1,2,2,,2,2,,-0.901,4.045,-0.900,-0.840,-0.002,-1.092,4.04
1,2,1,2,2,,2,3,,-0.996,-0.506,-0.800,-0.554,-1.483,-12.174,-0.51
1,2,1,2,2,1,2,0,,-0.700,-0.700,-0.701,-0.700,-1.192,-1.092,-0.70
1,2,1,2,2,1,2,1,,-0.996,-0.898,-0.798,-0.700,-1.286,-1.092,-0.70
1,2,1,2,2,1,2,2,,-0.700,-0.897,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,2,1,2,3,,-0.700,-0.700,-0.700,-0.700,-2.770,-1.092,-0.70
1,2,1,2,2,2,2,0,,-0.703,-0.702,-0.797,-0.700,-1.086,-1.092,-0.70
1,2,1,2,2,2,2,1,,-0.703,-0.898,-0.701,-0.700,-12.376,-2.670,-0.70
1,2,1,2,2,2,2,2,,-0.700,-0.700,-0.701,-0.700,-1.286,-1.092,-0.70
1,2,1,2,2,2,2,3,,-0.700,-0.700,-0.798,-0.700,-6.038,-1.092,-0.70
1,2,1,2,3,,,,,-0.800,1.798,-0.800,-0.846,-1.286,-1.092,1.80
1,2,1,2,3,,1,0,,-0.996,5.017,-0.800,-1.085,0.070,-1.086,5.02
1,2,1,2,3,,1,1,,-0.900,-0.792,-0.900,5.315,-1.292,-1.092,5.32
1,2,1,2,3,,1,2,,-0.997,-1.042,-0.800,-1.116,-1.286,0.298,0.30
1,2,1,2,3,,1,3,,-0.802,-0.912,-0.800,-0.801,-1.292,-1.092,-0.80
1,2,1,2,3,1,1,0,,-0.703,-0.891,-0.700,-0.700,-1.086,-1.086,-0.70
1,2,1,2,3,1,1,1,,-0.996,-0.702,-0.700,-0.700,-2.870,-1.088,-0.70
1,2,1,2,3,1,1,2,,-0.995,-0.891,-0.792,-0.700,-6.040,-1.092,-0.70
1,2,1,2,3,1,1,3,,-0.700,-0.700,-0.701,-0.700,-1.286,-1.092,-0.70
1,2,1,2,3,2,1,0,,-0.703,-0.891,-0.792,-0.700,0.100,-1.092,0.10
1,2,1,2,3,2,1,1,,-0.995,-0.896,-0.792,-0.700,-6.038,-1.092,-0.70
1,2,1,2,3,2,1,2,,-0.703,-0.896,-0.797,-0.700,-1.086,-1.092,-0.70
1,2,1,2,3,2,1,3,,-0.703,-0.702,-0.797,-0.700,-1.286,0.100,0.10
1,2,1,2,3,,2,0,,-0.703,5.270,-0.702,-0.080,-0.694,-1.092,5.27
1,2,1,2,3,,2,1,,-0.701,-1.296,-0.800,5.290,-1.288,-1.092,5.29
1,2,1,2,3,,2,2,,-0.702,2.385,-0.699,-1.863,-0.723,-2.676,2.39
1,2,1,2,3,,2,3,,-0.898,-1.222,-0.602,-0.900,-0.500,-1.092,-0.50
1,2,1,2,3,1,2,0,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,1,2,3,1,2,1,,-0.703,-0.700,-0.701,-0.601,0.100,-1.092,0.10
1,2,1,2,3,1,2,2,,-0.700,-0.700,-0.797,-0.700,-2.872,-1.092,-0.70
1,2,1,2,3,1,2,3,,-0.700,-0.700,-0.700,-0.700,-1.286,-2.676,-0.70
1,2,1,2,3,2,2,0,,-0.700,-0.700,-0.701,-0.700,-2.870,-1.092,-0.70
1,2,1,2,3,2,2,1,,-0.995,-0.702,-0.700,-0.601,0.198,-1.092,0.20
1,2,1,2,3,2,2,2,,-0.700,-0.700,-0.798,-0.700,0.200,-2.672,0.20
1,2,1,2,3,2,2,3,,-0.996,-0.896,-0.700,-0.700,0.200,-2.676,0.20
1,2,2,2,0,,,,,-0.600,-13.274,-0.900,-0.900,-0.100,0.102,0.10
1,2,2,2,0,,1,0,,-0.901,5.190,-0.603,-0.975,-0.394,-1.086,5.19
1,2,2,2,0,,1,1,,-0.898,4.851,-0.792,-0.958,-0.496,-1.088,4.85
1,2,2,2,0,,1,2,,-0.801,-2.560,-0.800,-0.946,-1.288,-1.086,-0.80
1,2,2,2,0,,1,3,,-0.990,-4.418,-0.602,5.374,-0.496,-1.088,5.37
1,2,2,2,0,1,1,0,,-0.990,-0.891,-0.792,-0.693,-0.198,0.300,0.30
1,2,2,2,0,1,1,1,,-0.990,-0.891,-0.792,-0.700,0.300,-1.092,0.30
1,2,2,2,0,1,1,2,,-0.990,-0.891,-0.792,-0.693,0.300,-2.670,0.30
1,2,2,2,0,1,1,3,,-0.990,-0.891,-0.792,-0.693,-0.693,0.300,0.30
1,2,2,2,0,2,1,0,,-0.990,-0.990,-0.792,-0.693,0.000,0.000,0.00
1,2,2,2,0,2,1,1,,-0.990,-0.891,-0.792,-0.693,0.200,0.000,0.20
1,2,2,2,0,2,1,2,,-0.990,-0.891,-0.792,-0.693,-2.772,0.298,0.30
1,2,2,2,0,2,1,3,,-0.990,-0.891,-0.792,-0.693,0.197,-0.294,0.20
1,2,2,2,0,,2,0,,-0.897,-1.662,-0.601,0.598,0.200,-1.092,0.60
1,2,2,2,0,,2,1,,-0.698,5.277,-0.504,-0.377,0.285,0.298,5.28
1,2,2,2,0,,2,2,,-0.900,5.288,-0.900,0.804,-0.100,-0.100,5.29
1,2,2,2,0,,2,3,,-0.702,-0.497,-0.900,0.789,0.298,-0.096,0.79
1,2,2,2,0,1,2,0,,-0.990,-0.504,-0.503,-0.693,-1.186,0.102,0.10
1,2,2,2,0,1,2,1,,-0.995,-0.702,-0.797,-0.700,-1.086,-1.092,-0.70
1,2,2,2,0,1,2,2,,-0.996,-0.897,-0.798,-0.700,-202.454,-1.092,-0.70
1,2,2,2,0,1,2,3,,-0.500,-0.504,-0.503,-0.599,-0.098,-0.296,-0.10
1,2,2,2,0,2,2,0,,-0.500,-0.600,-0.600,-0.501,-0.300,0.300,0.30
1,2,2,2,0,2,2,1,,-0.995,-0.896,-0.797,-0.700,-1.188,-1.088,-0.70
1,2,2,2,0,2,2,2,,-0.600,-0.599,-0.599,-0.600,0.200,0.076,0.20
1,2,2,2,0,2,2,3,,-0.505,-0.599,-0.800,-0.604,0.198,-0.294,0.20
1,2,2,2,1,,,,,-0.504,0.785,-0.702,-0.541,-0.495,0.300,0.78
1,2,2,2,1,,1,0,,-0.997,-1.373,-0.800,-2.182,-1.286,-1.086,-0.80
1,2,2,2,1,,1,1,,-0.504,-0.392,-0.891,-0.546,-0.507,0.300,0.30
1,2,2,2,1,,1,2,,-0.897,5.253,-0.900,-0.353,-0.298,-0.098,5.25
1,2,2,2,1,,1,3,,-0.898,3.946,-0.800,0.322,-1.286,-0.157,3.95
1,2,2,2,1,1,1,0,,-0.990,-0.504,-0.792,-0.693,-0.395,0.300,0.30
1,2,2,2,1,1,1,1,,-0.990,-0.700,-0.792,-0.700,-1.186,-1.088,-0.70
1,2,2,2,1,1,1,2,,-0.990,-0.891,-0.792,-0.700,-1.086,-1.092,-0.70
1,2,2,2,1,1,1,3,,-0.990,-0.891,-0.701,-0.700,-1.298,-1.092,-0.70
1,2,2,2,1,2,1,0,,-0.990,-0.891,-0.792,-0.693,-1.187,0.300,0.30
1,2,2,2,1,2,1,1,,-0.990,-0.891,-0.792,-0.700,-5.841,-1.086,-0.70
1,2,2,2,1,2,1,2,,-0.990,-0.891,-0.792,-0.600,0.194,-1.086,0.19
1,2,2,2,1,2,1,3,,-0.604,-0.891,-0.797,-0.693,0.300,-1.092,0.30
1,2,2,2,1,,2,0,,-0.900,-1.961,-0.897,-0.136,-1.086,0.300,0.30
1,2,2,2,1,,2,1,,-0.500,5.251,-0.500,-0.352,0.286,0.298,5.25
1,2,2,2,1,,2,2,,-0.699,-2.476,-0.898,4.882,-0.394,0.102,4.88
1,2,2,2,1,,2,3,,-0.896,0.040,-0.900,-1.133,-0.102,-0.294,0.04
1,2,2,2,1,1,2,0,,-0.703,-0.700,-0.797,-0.700,-2.670,0.300,0.30
1,2,2,2,1,1,2,1,,-0.700,-0.700,-0.700,-0.700,-2.770,-1.092,-0.70
1,2,2,2,1,1,2,2,,-0.604,-0.897,-0.701,-0.601,0.102,-0.294,0.10
1,2,2,2,1,1,2,3,,-0.995,-0.702,-0.701,-0.700,-2.870,-1.092,-0.70
1,2,2,2,1,2,2,0,,-0.604,-0.600,-0.797,-0.700,0.300,-1.092,0.30
1,2,2,2,1,2,2,1,,-0.501,-0.501,-0.500,-0.599,0.072,0.300,0.30
1,2,2,2,1,2,2,2,,-0.996,-0.896,-0.798,-0.700,-2.876,-1.092,-0.70
1,2,2,2,1,2,2,3,,-0.604,-0.897,-0.601,-0.700,0.200,-5.840,0.20
1,2,2,2,2,,,,,-0.898,3.604,-0.900,-0.840,0.099,-0.100,3.60
1,2,2,2,2,,1,0,,-0.996,-3.383,-0.800,1.230,-2.670,-1.092,1.23
1,2,2,2,2,,1,1,,-0.700,5.263,-0.898,-0.551,0.268,0.100,5.26
1,2,2,2,2,,1,2,,-0.995,3.975,-0.900,0.203,-0.151,-1.088,3.98
1,2,2,2,2,,1,3,,-0.990,-1.766,-0.800,-0.825,-1.288,-1.092,-0.80
1,2,2,2,2,1,1,0,,-0.505,-0.891,-0.792,-0.693,-0.396,0.300,0.30
1,2,2,2,2,1,1,1,,-0.990,-0.891,-0.792,-0.693,-2.770,0.300,0.30
1,2,2,2,2,1,1,2,,-0.990,-0.891,-0.792,-0.700,-24.948,-1.092,-0.70
1,2,2,2,2,1,1,3,,-0.990,-0.891,-0.701,-0.700,-1.286,-2.670,-0.70
1,2,2,2,2,2,1,0,,-0.990,-0.891,-0.503,-0.693,-0.394,0.300,0.30
1,2,2,2,2,2,1,1,,-0.990,-0.891,-0.792,-0.500,-0.294,0.298,0.30
1,2,2,2,2,2,1,2,,-0.601,-0.891,-0.701,-0.500,-5.840,0.294,0.29
1,2,2,2,2,2,1,3,,-0.990,-0.891,-0.792,-0.700,-2.672,-1.086,-0.70
1,2,2,2,2,,2,0,,-0.703,4.036,-0.897,-0.485,-1.094,0.096,4.04
1,2,2,2,2,,2,1,,-0.900,5.286,-0.897,-0.539,0.100,-0.098,5.29
1,2,2,2,2,,2,2,,-0.995,5.284,-0.797,5.369,0.300,0.088,5.37
1,2,2,2,2,,2,3,,-0.995,-3.143,-0.800,-1.584,-1.488,-1.092,-0.80
1,2,2,2,2,1,2,0,,-0.700,-0.702,-0.701,-0.700,-12.374,-1.088,-0.70
1,2,2,2,2,1,2,1,,-0.703,-0.897,-0.503,-0.502,0.100,-5.840,0.10
1,2,2,2,2,1,2,2,,-0.996,-0.702,-0.700,-0.700,-1.192,-1.086,-0.70
1,2,2,2,2,1,2,3,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
1,2,2,2,2,2,2,0,,-0.505,-0.702,-0.701,-0.502,-1.188,0.298,0.30
1,2,2,2,2,2,2,1,,-0.995,-0.500,-0.503,-0.700,-1.191,0.300,0.30
1,2,2,2,2,2,2,2,,-0.703,-0.700,-0.797,-0.700,-1.088,0.102,0.10
1,2,2,2,2,2,2,3,,-0.703,-0.700,-0.701,-0.700,-5.938,-1.092,-0.70
1,2,2,2,3,,,,,-0.601,-0.248,-0.698,0.818,0.100,0.096,0.82
1,2,2,2,3,,1,0,,-0.896,5.294,-0.701,-0.558,-1.088,-12.174,5.29
1,2,2,2,3,,1,1,,-0.898,4.307,-0.701,-0.599,-1.088,-0.294,4.31
1,2,2,2,3,,1,2,,-0.703,-0.946,-0.701,4.829,-1.286,-1.086,4.83
1,2,2,2,3,,1,3,,-0.700,-0.745,-0.797,5.313,-0.110,-1.086,5.31
1,2,2,2,3,1,1,0,,-0.990,-0.891,-0.602,-0.693,0.300,-5.838,0.30
1,2,2,2,3,1,1,1,,-0.990,-0.891,-0.792,-0.693,-0.396,0.102,0.10
1,2,2,2,3,1,1,2,,-0.703,-0.891,-0.792,-0.700,-2.670,-1.092,-0.70
1,2,2,2,3,1,1,3,,-0.990,-0.700,-0.701,-0.700,-1.286,-1.092,-0.70
1,2,2,2,3,2,1,0,,-0.505,-0.891,-0.503,-0.693,-0.297,0.300,0.30
1,2,2,2,3,2,1,1,,-0.990,-0.891,-0.503,-0.693,-1.088,0.300,0.30
1,2,2,2,3,2,1,2,,-0.604,-0.504,-0.792,-0.693,-0.394,0.298,0.30
1,2,2,2,3,2,1,3,,-0.990,-0.891,-0.503,-0.693,-0.396,0.300,0.30
1,2,2,2,3,,2,0,,-0.901,-0.369,-0.899,-0.626,-1.486,0.300,0.30
1,2,2,2,3,,2,1,,-0.703,-1.059,-0.797,5.339,-3.172,-5.838,5.34
1,2,2,2,3,,2,2,,-0.898,-0.600,-0.702,-0.430,0.098,-1.092,0.10
1,2,2,2,3,,2,3,,-0.702,-33.670,-0.900,5.310,-3.070,-1.088,5.31
1,2,2,2,3,1,2,0,,-0.601,-0.702,-0.503,-0.601,-1.086,0.300,0.30
1,2,2,2,3,1,2,1,,-0.996,-0.700,-0.798,-0.700,-2.870,-1.088,-0.70
1,2,2,2,3,1,2,2,,-0.700,-0.700,-0.700,-0.700,-1.316,-2.671,-0.70
1,2,2,2,3,1,2,3,,-0.703,-0.700,-0.798,-0.700,-1.292,-1.088,-0.70
1,2,2,2,3,2,2,0,,-0.500,-0.500,-0.500,-0.500,0.102,0.300,0.30
1,2,2,2,3,2,2,1,,-0.500,-0.600,-0.500,-0.500,-1.188,0.102,0.10
1,2,2,2,3,2,2,2,,-0.995,-0.700,-0.701,-0.700,-1.186,-2.670,-0.70
1,2,2,2,3,2,2,3,,-0.995,-0.702,-0.800,-0.700,-2.772,-1.086,-0.70
2,2,,,,,,,,-32.121,-17.726,-4.942,-42.948,-25.007,-24.908,-4.94
2,2,,,,,1,0,,-0.651,-0.556,-0.502,-4.785,0.198,-1.086,0.20
2,2,,,,,1,1,,-6.701,3.945,-0.593,5.350,-2.770,-2.670,5.35
2,2,,,,,1,2,,-7.983,-6.787,-4.111,-3.466,-0.394,-0.296,-0.30
2,2,,,,,1,3,,-0.620,-2.962,-0.546,5.261,-0.127,-1.088,5.26
2,2,,,,1,1,0,,-0.557,-0.801,-2.695,-0.700,-1.186,0.300,0.30
2,2,,,,1,1,1,,-0.618,-0.897,4.416,-0.700,-0.606,-1.086,4.42
2,2,,,,1,1,2,,-0.740,-0.502,-0.735,-0.700,-1.188,0.298,0.30
2,2,,,,1,1,3,,-0.912,-0.799,5.187,-0.700,-12.276,-0.294,5.19
2,2,,,,2,1,0,,-0.634,-0.500,5.308,-0.500,-1.185,0.102,5.31
2,2,,,,2,1,1,,-0.541,-0.800,5.399,-0.799,-1.192,0.000,5.40
2,2,,,,2,1,2,,-0.807,-0.797,4.309,-0.500,-0.394,0.300,4.31
2,2,,,,2,1,3,,-1.398,-0.900,-2.645,-0.998,-1.192,-1.092,-0.90
2,2,,,,,2,0,,-0.965,-7.851,-1.415,-2.624,0.294,0.300,0.30
2,2,,,,,2,1,,-0.589,-1.937,-4.095,5.291,-0.301,0.298,5.29
2,2,,,,,2,2,,-0.560,-0.491,-0.523,-6.823,-12.274,0.300,0.30
2,2,,,,,2,3,,-0.673,-1.077,-3.232,4.875,-0.493,-0.296,4.87
2,2,,,,1,2,0,,-1.426,-0.896,-0.859,-0.700,-0.127,-1.088,-0.13
2,2,,,,1,2,1,,-4.128,-0.702,5.262,-0.700,-1.190,-2.672,5.26
2,2,,,,1,2,2,,-0.959,-0.700,-0.745,-0.700,-2.770,-1.092,-0.70
2,2,,,,1,2,3,,0.926,-0.900,-1.864,-1.000,-1.186,-1.086,0.93
2,2,,,,2,2,0,,-0.670,-0.500,-1.714,-0.500,-0.198,0.300,0.30
2,2,,,,2,2,1,,-9.621,-0.798,-18.553,-0.798,0.198,-0.006,0.20
2,2,,,,2,2,2,,0.957,-0.896,-4.558,-0.997,-1.390,-1.086,0.96
2,2,,,,2,2,3,,5.321,-0.503,-5.845,-0.802,-1.186,-0.195,5.32
2,2,,1,0,,,,,-0.974,3.716,-6.037,3.280,0.191,-0.114,3.72
2,2,,1,0,,1,0,,-0.801,-0.354,5.220,5.197,0.070,-1.092,5.22
2,2,,1,0,,1,1,,-0.846,-2.446,-0.164,5.267,-1.288,0.300,5.27
2,2,,1,0,,1,2,,-0.908,-0.436,0.117,3.866,-0.394,-0.294,3.87
2,2,,1,0,,1,3,,-0.875,-2.271,-1.432,-6.028,-0.394,0.102,0.10
2,2,,1,0,1,1,0,,-1.002,-0.891,-0.564,-0.502,-2.770,0.102,0.10
2,2,,1,0,1,1,1,,-1.002,-0.891,0.639,-0.700,-5.938,-1.092,0.64
2,2,,1,0,1,1,2,,-0.450,-0.801,-0.929,-0.601,-1.186,-0.294,-0.29
2,2,,1,0,1,1,3,,-0.910,-0.896,4.171,-0.799,-2.772,-1.092,4.17
2,2,,1,0,2,1,0,,-1.539,-0.891,0.571,-0.693,-5.938,-5.841,0.57
2,2,,1,0,2,1,1,,-0.887,-0.891,-0.495,-0.693,0.087,0.102,0.10
2,2,,1,0,2,1,2,,-1.090,-0.501,-0.390,-0.693,0.002,0.300,0.30
2,2,,1,0,2,1,3,,-1.044,-0.500,-1.182,-0.693,0.200,-2.670,0.20
2,2,,1,0,,2,0,,-0.643,-7.754,-1.890,-2.693,0.002,0.300,0.30
2,2,,1,0,,2,1,,-1.710,5.210,0.501,-2.878,-0.099,-0.096,5.21
2,2,,1,0,,2,2,,-0.651,0.641,0.330,0.760,-0.100,0.072,0.76
2,2,,1,0,,2,3,,0.487,5.268,-0.890,-10.518,-0.100,-0.803,5.27
2,2,,1,0,1,2,0,,-1.033,-0.700,-0.719,-0.700,0.002,-0.294,0.00
2,2,,1,0,1,2,1,,-1.588,-0.999,-0.454,-0.700,0.002,-1.092,0.00
2,2,,1,0,1,2,2,,-0.808,-0.801,-1.994,-0.700,-2.770,-1.092,-0.70
2,2,,1,0,1,2,3,,-0.991,-0.896,-0.752,-0.700,-2.770,-1.088,-0.70
2,2,,1,0,2,2,0,,-3.296,-0.801,-1.058,-0.500,0.295,0.102,0.30
2,2,,1,0,2,2,1,,0.486,-0.504,-6.117,-0.995,0.002,0.299,0.49
2,2,,1,0,2,2,2,,-1.303,-0.700,-1.077,-0.700,-2.771,-1.092,-0.70
2,2,,1,0,2,2,3,,0.089,-0.896,-0.859,-0.700,-2.770,0.300,0.30
2,2,,1,1,,,,,0.944,5.079,0.750,-6.174,-1.186,0.300,5.08
2,2,,1,1,,1,0,,-0.643,-0.617,-0.507,-1.715,0.000,-1.092,0.00
2,2,,1,1,,1,1,,-0.369,4.010,-0.169,-0.254,-0.394,-0.102,4.01
2,2,,1,1,,1,2,,0.617,4.349,0.955,-2.512,-0.210,-0.110,4.35
2,2,,1,1,,1,3,,-1.068,-0.797,-1.538,-2.648,-0.523,0.300,0.30
2,2,,1,1,1,1,0,,-0.156,-0.891,-0.309,-0.693,-0.394,0.102,0.10
2,2,,1,1,1,1,1,,-1.119,-0.891,5.127,-0.693,-0.394,-0.296,5.13
2,2,,1,1,1,1,2,,-0.151,-0.891,-0.029,-0.693,-0.394,0.300,0.30
2,2,,1,1,1,1,3,,-1.076,-0.891,-0.010,-0.693,-2.770,-0.296,-0.01
2,2,,1,1,2,1,0,,-1.582,-0.891,4.770,-0.693,-0.394,-1.089,4.77
2,2,,1,1,2,1,1,,-0.009,-0.891,-0.071,-0.693,0.200,0.000,0.20
2,2,,1,1,2,1,2,,-0.573,-0.891,-0.947,-0.601,0.200,0.000,0.20
2,2,,1,1,2,1,3,,0.170,-0.891,-0.151,-0.693,0.002,0.000,0.17
2,2,,1,1,,2,0,,-1.014,5.231,-0.894,-1.091,-0.394,-0.096,5.23
2,2,,1,1,,2,1,,-0.904,-0.468,-0.903,-1.817,-2.875,0.300,0.30
2,2,,1,1,,2,2,,-0.950,-3.771,-3.386,0.633,0.100,0.100,0.63
2,2,,1,1,,2,3,,-0.935,-1.062,-1.319,5.261,-12.274,-1.092,5.26
2,2,,1,1,1,2,0,,-0.804,-0.891,-2.843,-0.700,-1.186,-1.092,-0.70
2,2,,1,1,1,2,1,,-0.524,-0.800,5.240,-0.693,-1.188,-1.092,5.24
2,2,,1,1,1,2,2,,-0.801,-0.702,-0.746,-0.700,0.200,-1.086,0.20
2,2,,1,1,1,2,3,,-0.926,-0.702,0.447,-0.700,0.002,-1.088,0.45
2,2,,1,1,2,2,0,,-0.956,-0.801,-0.596,-0.802,0.200,-0.296,0.20
2,2,,1,1,2,2,1,,-1.945,-0.801,0.901,-0.792,-0.006,0.000,0.90
2,2,,1,1,2,2,2,,-0.575,-0.800,-3.776,-0.798,-5.938,0.294,0.29
2,2,,1,1,2,2,3,,0.768,-0.896,-0.906,-0.800,-1.188,-1.086,0.77
2,2,,1,2,,,,,5.341,-6.681,-6.809,-5.174,-2.770,0.300,5.34
